,name,text,time
162,UQAriakeGarden,b'#au\n\n#iPhone12/#iPhone12 Pro\n\n#UQ \niPhone\n\nWeb\nhttps://t.co/QeusZ21U83\n\n https://t.co/HDQINMo2bV',Tue Oct 27 03:59:36 +0000 2020
163,__anfrhna,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 03:59:36 +0000 2020
164,missylynne35,"b""RT @clayco_official:   IPHONE 12 MINI GIVEAWAY   Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/6RAleZNA2J""",Tue Oct 27 03:59:52 +0000 2020
165,treeserver,b' ',Tue Oct 27 04:00:06 +0000 2020
166,Zukidesu1,b'RT @IzzRaifHarz: and yet iphone users will be like aT LeAsT oUr iNsTaGraM sToRiEs aRe cLeAR',Tue Oct 27 04:00:25 +0000 2020
167,Blue3167,b'RT @kuma25n: 4iPhone\n\n#iPhone12Pro https://t.co/5wPLh9uDkS',Tue Oct 27 04:00:37 +0000 2020
168,nrshmrz,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:00:40 +0000 2020
169,1__4all_all4__1,b'iPhone12Pro\n#iPhone12Pro',Tue Oct 27 04:01:02 +0000 2020
170,sillsilsill,"b'RT @troyhunt: So yeah, its basically a big iPhone 4 with a different jack #iPhone12Pro https://t.co/XU0OYnBJXA'",Tue Oct 27 04:01:20 +0000 2020
171,hamdanalias83,b'RT @BenGeskin: #iPhone12Pro  https://t.co/U3tC7Kts5N',Tue Oct 27 04:01:29 +0000 2020
172,takachan_fen,b'iPhone12\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #Apple #blogger #blog #BLOGOS https://t.co/uX1XarNK8d',Tue Oct 27 04:01:31 +0000 2020
173,sirajuddinw62,b'@LuqmanHarkiim',Tue Oct 27 04:01:32 +0000 2020
174,dB8grtd,b'Apple\n\nApple iPad 50\n5\n\nApple\nApple\n\n\n\n&amp;RT\nLINE\n\nURL https://t.co/YGr2OtaUXF',Tue Oct 27 04:01:35 +0000 2020
175,takachan_fen,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #Apple #blogger #blog #BLOGOS #',Tue Oct 27 04:01:45 +0000 2020
176,Nine17314378,b'RT @veuy__:  #iPhone12 https://t.co/m5Uo4UowJv',Tue Oct 27 04:01:45 +0000 2020
177,DojhAlhajj,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Oct 27 04:01:47 +0000 2020
178,dB8grtd,b'RT @dB8grtd: Apple\n\nApple iPad 50\n5\n\nApple\nApple\n\n\n\n&amp;RT\nLINE\n\nURL\n\n111',Tue Oct 27 04:01:50 +0000 2020
179,AppleRTweet,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #Apple #blogger #blog #BLOGOS #',Tue Oct 27 04:01:54 +0000 2020
180,InnovativeOne1,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #Apple #blogger #blog #BLOGOS #',Tue Oct 27 04:01:57 +0000 2020
181,minachannel_com,b'RT @takachan_fen: iPhone12\n#iPhone12 #iPhone12Pro #iPhone12ProMax #iPhone12mini #Apple #blogger #blog #BLOGOS #',Tue Oct 27 04:02:03 +0000 2020
182,abhishek,b'Multi utility phone ',Tue Oct 27 04:02:29 +0000 2020
183,iAnurag8,b'RT @abhishek: Multi utility phone ',Tue Oct 27 04:02:40 +0000 2020
184,Karadenizli0808,b'RT @SerapAltnta11: ABD #COVID19 a almalarna ara verdi.Neden mi ite cevab\n\n#mbtedimustafa youtube kanalnda #gndem konusuyla siz',Tue Oct 27 04:02:51 +0000 2020
185,nathanjobs91,b'Switching back to iPhone cause I like the video functionality. Still think the iPhone 12 pro is boring..... but yea https://t.co/mGGLr1oQhz',Tue Oct 27 04:03:08 +0000 2020
186,afrnarfikhul,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:03:10 +0000 2020
187,Q_1ueen,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Tue Oct 27 04:03:15 +0000 2020
188,PumpkinPhov,b'iPhones 12 mini vs iPhone 7 Plus  \n\nhttps://t.co/LjvlAgKnFq \n\nvia @YouTube #apple #iphone #iphone12 #iphone12pro https://t.co/nVBHSwNOg8',Tue Oct 27 04:03:19 +0000 2020
189,sandaaaed,b'iPhone12Pro (129.580) 12.634OFF  #iPhone12Pro #iPhonehttps://twitter.com/sandaaaed/status/1320711595383664640?s=19',Tue Oct 27 04:03:21 +0000 2020
190,my_it_report,b'iPhone12SIMLINE\nhttps://t.co/qUm0C5XtcD\n#iPhone12 #iPhone12Pro #SIM',Tue Oct 27 04:03:26 +0000 2020
191,FavoriteTechX,b'iPhones 12 mini vs iPhone 7 Plus  \n\nhttps://t.co/ItIzrPmSes \n\nvia @YouTube #apple #iphone #iphone12 #iphone12pro https://t.co/F4u0MXPU6N',Tue Oct 27 04:03:40 +0000 2020
192,AppleRTweet,b'RT @PumpkinPhov: iPhones 12 mini vs iPhone 7 Plus  \n\nhttps://t.co/LjvlAgKnFq \n\nvia @YouTube #apple #iphone #iphone12 #iphone12pro #gold #i',Tue Oct 27 04:03:40 +0000 2020
193,yaseer188655,b'RT @ALABDULLATIF:      \n  | 10  #iPhone12\n\n\n  \n  \n  ',Tue Oct 27 04:03:56 +0000 2020
194,medama_wine,"b'RT @dapanblog: 5GiPhone12\n\n\n\n\n\nMNP22,000\n\n\niPhone12\n'",Tue Oct 27 04:04:02 +0000 2020
195,AppleRTweet,b'RT @FavoriteTechX: iPhones 12 mini vs iPhone 7 Plus  \n\nhttps://t.co/ItIzrPmSes \n\nvia @YouTube #apple #iphone #iphone12 #iphone12pro #gold',Tue Oct 27 04:04:04 +0000 2020
196,meeemoo204,b'RT @giveawayKSA1: \n   #_\n\n   2  #12  \n    3800     \n\n#_\n#FIFA21\n\n',Tue Oct 27 04:04:09 +0000 2020
197,teluruhigakoshi,b'#iPhone12/ 12 #Pro \n!!\n\n\niPhone!!\nTEL:0489724460\n#\n#\n#iPhone https://t.co/syJim8OAkx',Tue Oct 27 04:04:15 +0000 2020
198,Oscarkalikid86,b'I just saw the new iPhone 12 commercial and I realized its not a phone they are selling. In no way shape or form d https://t.co/fQ0RgtxAZr',Tue Oct 27 04:04:24 +0000 2020
199,NAGameCollector,b'Got my #iPhone12 #5G #TMobile https://t.co/SGOQzQ4zUK',Tue Oct 27 04:04:24 +0000 2020
200,teluruhigakoshi,b'#UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460 https://t.co/w8YRZTka4v',Tue Oct 27 04:04:37 +0000 2020
201,teluruhigakoshi,b'#Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n https://t.co/LGSatJ0CZf',Tue Oct 27 04:04:45 +0000 2020
202,au_nanpira_ten,b' #iPhone12 #iPhone12 Pro  \n\n\nURL\nhttps://t.co/DY1nqCeNvq\n0120924990',Tue Oct 27 04:04:47 +0000 2020
203,AppleRTweet,b'RT @teluruhigakoshi: #Ymobile \nYmobile\niPhone12\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n',Tue Oct 27 04:04:51 +0000 2020
204,AppleRTweet,b'RT @teluruhigakoshi: #UQmobile \n\n!\n#MNP # #SIM\n#docomo #au #softbank\n\n\n048-972-4460\n#',Tue Oct 27 04:04:51 +0000 2020
205,misaelrghutila2,b'RT @ProfeJuAntonio: DOBLE #JAILBREAK PARA TODOS LOS #iPhone12 EN MENOS DE UNA SEMANA \n\n https://t.co/wYZCbBT7gD\n\n5 hackers logran tre',Tue Oct 27 04:04:52 +0000 2020
206,you06032062,b'iPhone12pro\n\n#iPhone12Pro \n#\n#',Tue Oct 27 04:05:00 +0000 2020
207,MobileBot01,b'RT @FavoriteTechX: iPhones 12 mini vs iPhone 7 Plus  \n\nhttps://t.co/ItIzrPmSes \n\nvia @YouTube #apple #iphone #iphone12 #iphone12pro #gold',Tue Oct 27 04:05:10 +0000 2020
208,takenotsukaeast,b'#iPhone12/ 12 #Pro \n\n\n\niPhone!!\nTEL:03-5831-2866\n#\n#\n#iPhone https://t.co/4O35nEs3Vu',Tue Oct 27 04:05:12 +0000 2020
209,mobilestation_,b'#iPhone12 # \n #iPhone7 #iPhone8 #iPhoneX \n#iPhone # # # # # #\nhttps://t.co/VvPHfEpHWg',Tue Oct 27 04:05:32 +0000 2020
210,azam30421441,b'RT @rose76com:     5 \n#iPhone12 \n   \n   \n  \n#__',Tue Oct 27 04:05:49 +0000 2020
211,moh___see56,b'RT @rose76com:     5 \n#iPhone12 \n   \n   \n  \n#__',Tue Oct 27 04:05:57 +0000 2020
212,3vvgg,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:06:02 +0000 2020
213,theKantoarbot,b'Join @techinsightsinc and Bloomberg Intelligence analysts as they share their technical and financial insights on https://t.co/rjUAJtCA5y',Tue Oct 27 04:06:12 +0000 2020
214,kojisaitojp,b'RT @nudeprotect: \n\n#iPhone12Pro \n#iPhone12\n# https://t.co/cPVREycVSb',Tue Oct 27 04:06:21 +0000 2020
215,AimanIzzat_,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:06:43 +0000 2020
216,MARWANKHALEEL4,"b""Who's Loving the Iphone 12? \n\n#iPhone12 #iPhone12Pro #Apple""",Tue Oct 27 04:07:16 +0000 2020
217,blcksoya,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:07:34 +0000 2020
218,AdyFlyee,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:07:35 +0000 2020
219,amirulhaziqqq,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:07:35 +0000 2020
220,famos23,b' Can the #Pixel5 go on sale soon PLEASE https://t.co/bAfUEIO8qn',Tue Oct 27 04:07:37 +0000 2020
221,AppleRTweet,"b""RT @MARWANKHALEEL4: Who's Loving the Iphone 12? \n\n#iPhone12 #iPhone12Pro #Apple""",Tue Oct 27 04:07:40 +0000 2020
222,samsuethird,b'RT @hamzterzkub: ....   USB-A  !!!!!!',Tue Oct 27 04:07:50 +0000 2020
223,_zsyfq,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:08:03 +0000 2020
224,inilnn,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:08:24 +0000 2020
225,AppleRetweetBot,"b""RT @MARWANKHALEEL4: Who's Loving the Iphone 12? \n\n#iPhone12 #iPhone12Pro #Apple""",Tue Oct 27 04:08:24 +0000 2020
226,cellphonegarage,b'iPhone12 pro  256GB\n11165000\nDM\n\n\n#iPhone12pro',Tue Oct 27 04:08:37 +0000 2020
227,meeemoo204,b'RT @giveawayKSA1: \n   #_\n\n   8  #12  \n    3800     \n\n#_\n#FIFA21\n\n',Tue Oct 27 04:08:50 +0000 2020
228,masato22050691,b'RT @adone1206: OUTDOOR #iPhone12Pro  # https://t.co/4JKEDypIMJ',Tue Oct 27 04:08:58 +0000 2020
229,Muhamma10885810,b'Nice',Tue Oct 27 04:09:00 +0000 2020
230,SidnChips,b'I just knew that someone would do this with their new iPhone ',Tue Oct 27 04:09:00 +0000 2020
231,payedghzl,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:09:21 +0000 2020
232,naaorn22,b'RT @AR72014: #iOS 14.2 Ice Crystal (Light&amp;Dark) Modd #wallpaper for\n\n- #iPhone12ProMax\n- #iPhone12Pro\n- #iPhone12 \n- #iPhone12Mini\n- #iPhon',Tue Oct 27 04:09:51 +0000 2020
233,Muhamma10885810,b'https://t.co/L1FpEeuouz',Tue Oct 27 04:09:53 +0000 2020
234,AristotleMelayu,b'RT @BenGeskin: #iPhone12Pro  https://t.co/U3tC7Kts5N',Tue Oct 27 04:10:21 +0000 2020
235,waku_navi,b' iPhone12\n\nhttps://t.co/e4zCvUjEfs\n\n#iPhone https://t.co/GYf2lSSWSB',Tue Oct 27 04:10:23 +0000 2020
236,AristotleMelayu,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:10:30 +0000 2020
237,N_B2_4,b'RT @giveawayKSA1: \n   #_\n\n    #12   512GB \n    6200  \n\n#_\n#FIFA21\n\n',Tue Oct 27 04:10:57 +0000 2020
238,Ow3HqHEo5Ud3OEa,b'! by iPhone8\n\nAppleMaciPhone https://t.co/K7rW9r4pRb \n\n#iPhone12\n#iPhone12Pro \n#',Tue Oct 27 04:11:03 +0000 2020
239,N_B2_4,b'RT @giveawayKSA1: \n   #_\n\n   2  #12  \n    3800     \n\n#_\n#FIFA21\n\n',Tue Oct 27 04:11:14 +0000 2020
240,yosajidshaik,"b""Am I the only one who thinks that he's badly trying to prove the edges of the #iPhone12 are sharp?""",Tue Oct 27 04:11:16 +0000 2020
241,MersalJai12,b'RT @VijayImmanuel6: #iPhone12 Pro Unboxing &amp; First Impressions !!\n\nSold My Kidney ? \n\nVideo: https://t.co/cXTIpJxYcz\n\n#EnowaytionPlus #EPl',Tue Oct 27 04:11:16 +0000 2020
242,Natasha73943592,b'Parcipate free iphone 12 win competation. Submit your gamil account and participant the competation. If your luck i https://t.co/sdCB8ssEEg',Tue Oct 27 04:11:17 +0000 2020
243,gamh2030,b'RT @AZAYER_: ***  *** # #  \n\n  \n\n3     # #_ \n  \n#',Tue Oct 27 04:11:18 +0000 2020
244,Ice_itsu,b'RT @mddestt: 12 12pro   12pro #iPhone12Pro  #iphone12 https://t.co/AGNpxv5R8n',Tue Oct 27 04:11:18 +0000 2020
245,Me16516957,b'RT @stc_ksa: #iPhone12 \n   mystc \n\n   \n iPhone12  stc\n\n1-    5G  Speedtest\n2- ',Tue Oct 27 04:11:21 +0000 2020
246,Kuro5000GtQ,b'iPhoneXs Xs12Pro\n\n5G\n#iPhone12Pro https://t.co/RO5OBrXz7R',Tue Oct 27 04:11:30 +0000 2020
247,UQ_akihabara,b'au \n#iPhone12/ #iPhone12Pro\n!!\n\n\niPhone!!\nTEL:03-3527-1361\n\n#UQ #\n#\n#iPhone https://t.co/MIfn8bN1xr',Tue Oct 27 04:11:32 +0000 2020
248,siniy94,"b'#iPhone12Pro \n    - ,   . https://t.co/FfZEFxJ2D5'",Tue Oct 27 04:11:49 +0000 2020
249,dandright,b'Si Clifford Palle lang Malakas! P*K* lang katapat! #IPhone12Pro https://t.co/ClCsLFccp9',Tue Oct 27 04:12:07 +0000 2020
250,monkey_fanta,b' #iPhone12 https://t.co/M6xldEa5oQ',Tue Oct 27 04:12:11 +0000 2020
251,ProfeJuAntonio,b'RT @ProfeJuAntonio: DOBLE #JAILBREAK PARA TODOS LOS #iPhone12 EN MENOS DE UNA SEMANA \n\n https://t.co/wYZCbBT7gD\n\n5 hackers logran tre',Tue Oct 27 04:12:23 +0000 2020
252,techworld005,"b""#iPhone12 | 12 Pro Drop Test !!! \n\nBuild is Completely Amazing \n#iPhone12Pro \n\nWhat's Yours Choice This Time  https://t.co/rSTF7jMcmV""",Tue Oct 27 04:12:30 +0000 2020
253,_LanX_sv,b'RT @mahou_esports: \n\niPhone12\n\n\n\niPhone126.11\n\nRT\n20200\n\n10300:00',Tue Oct 27 04:12:31 +0000 2020
254,yukkyRoad,b'\niPhone12 Pro\niPhone8 PLUS3\n\n\n#iPhone12Pro \n#\n#iPhone8Plus \n#\n# https://t.co/bUj65iYfAh',Tue Oct 27 04:12:35 +0000 2020
255,ElBarozz,"b'Been with this iPhone since feb 25, 2015. Touch ID isnt working anymore . But thanks for being with me #aple https://t.co/LzfMejDykY'",Tue Oct 27 04:13:01 +0000 2020
256,NPMTeluru,b'\n#Google  #G \nSoftbank+PayPay\n\n\n #iPhone12  https://t.co/yvndjXGgpA',Tue Oct 27 04:13:17 +0000 2020
257,aksingh96,b'Apple iPhone 12 Review: its incredible https://t.co/U0ATtXa0dK via @newslivenation \n\n#iphone12',Tue Oct 27 04:13:20 +0000 2020
258,Bramard8,"b""RT @HubsideFR: [#CONCOURS ] \n\nL'iPhone12 : pas encore sorti, @HubsideFR vous l'offre dj ! \n\nPour participer  RT + Follow \n\nTirage au so""",Tue Oct 27 04:13:20 +0000 2020
259,zmysrn,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:13:28 +0000 2020
260,rsrdda,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:13:39 +0000 2020
261,appleinsider,"b'#iPhone12 can act as 5GHz Wi-Fi hotspot, boon for 5G https://t.co/wRp98Ootnm https://t.co/H8840lcFax'",Tue Oct 27 04:13:49 +0000 2020
262,OppositeUpset,b'#Fillmoe #Fangirl #Blockstar #iPhone12Pro #ClintLove',Tue Oct 27 04:13:58 +0000 2020
263,VRisMagic,"b'RT @albn: You can even record volumetric videos with the lidar sensor on #iPhone12Pro, here is a quick test made with @record3d \n\nhttps://t'",Tue Oct 27 04:14:18 +0000 2020
264,TFOOJO,b'4\n\n5G\n\n\n\niPhone12mineo\n\n https://t.co/0BDCclvIrs',Tue Oct 27 04:14:24 +0000 2020
265,AppleRTweet,b'RT @TFOOJO: 4\n\n5G\n\n\n\niPhone12mineo\n\n\n\n#mineo #mvno #A',Tue Oct 27 04:14:27 +0000 2020
266,seahorsekeeper_,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:14:59 +0000 2020
267,ImAbhirajk,b'RT @abhishek: Multi utility phone ',Tue Oct 27 04:15:01 +0000 2020
268,geekanoids,b'12 Pro review    go go go ---&gt;&gt;&gt; \n\nhttps://t.co/wqOBjhnwHK \n\n#Apple #iPhone12 #iPhone12pro https://t.co/sLaQW7acUm',Tue Oct 27 04:15:02 +0000 2020
269,gibm20,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:15:10 +0000 2020
270,AppleRTweet,b'RT @geekanoids: 12 Pro review    go go go ---&gt;&gt;&gt; \n\nhttps://t.co/wqOBjhnwHK \n\n#Apple #iPhone12 #iPhone12pro https://t.co/sLaQW7acUm',Tue Oct 27 04:15:12 +0000 2020
271,VCR46pE3TbSbwKw,b'\n27iPadAir()\niPhone12iPhone12Pro\n\n#\n# https://t.co/knbJPQxVNc',Tue Oct 27 04:15:16 +0000 2020
272,ratcharnz,b'RT @veuy__:  #iPhone12 https://t.co/m5Uo4UowJv',Tue Oct 27 04:15:19 +0000 2020
273,luckieraven,b'@Jdiamondisme Everyone and there mamma want the new #iPhone12Pro',Tue Oct 27 04:15:29 +0000 2020
274,aidilsfwn,b'RT @BenGeskin: #iPhone12Pro  https://t.co/U3tC7Kts5N',Tue Oct 27 04:15:37 +0000 2020
275,KrushnaKisan1,b'RT @abhishek: Multi utility phone ',Tue Oct 27 04:15:47 +0000 2020
276,Yuki_NK,b'\n\nLINESuica\n#iPhone12Pro',Tue Oct 27 04:15:58 +0000 2020
277,yiroalberto,"b'RT @geekdegafas: Vale, me voy a por la versin en blanco que CREO no tinta el acero.'",Tue Oct 27 04:16:09 +0000 2020
278,xajwad,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:16:11 +0000 2020
279,psyfiq,b'RT @BenGeskin: #iPhone12Pro  https://t.co/U3tC7Kts5N',Tue Oct 27 04:16:11 +0000 2020
280,ahha7_,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:16:29 +0000 2020
281,tnaaa02,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:16:30 +0000 2020
282,kainchuh,b'Theres something wrong with my new #iPhone12 https://t.co/Drjv5QPiE1',Tue Oct 27 04:16:34 +0000 2020
283,nnarmzn,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:17:10 +0000 2020
284,themuhdfarhan,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:17:11 +0000 2020
285,barsundae,"b'RT @iphilipcruz:  iPhone 12   25,900  #iphilipcruz #apple #iphone12 https://t.co/lkUrU6FJxs'",Tue Oct 27 04:17:14 +0000 2020
286,nicole_perez1,b'@ATTexplore Find it at https://t.co/eqOaOD9h4w  #iphone12pro #attexplore #sweepstakes',Tue Oct 27 04:17:31 +0000 2020
287,mobile_one1,b' 1027 iPhone12 / Pro \n            \n\n# # #MNP # #iPhone12 #iPhone12Pro',Tue Oct 27 04:17:36 +0000 2020
288,adone1206,b'RT @adone1206: OUTDOOR #iPhone12Pro  # https://t.co/4JKEDypIMJ',Tue Oct 27 04:17:38 +0000 2020
289,NPMTeluru,b'#iPhone12 #iPhone12Pro \n!!\n\nURL\nhttps://t.co/KoFIPWrm93\n\n\nhttps://t.co/CNNWZinZIL https://t.co/rz5xvRtMdg',Tue Oct 27 04:17:40 +0000 2020
290,aarbear251,b'RT @UrAvgConsumer: Giving away some of the best fast charging accessories for the new #iPhone12! RT and follow@AnkerOfficialfor a chance',Tue Oct 27 04:17:49 +0000 2020
291,jujoginzacom,b'RT @aushopjujo:  #iPhone12 \nau\n\n\n\n03-5963-3688\n\n#au # # #MNP # #   #\n\niPhone',Tue Oct 27 04:17:54 +0000 2020
292,p___chyy,b'RT @veuy__:  #iPhone12 https://t.co/m5Uo4UowJv',Tue Oct 27 04:17:57 +0000 2020
293,_acapASYRAF,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:18:03 +0000 2020
294,z4mp1,"b'appleinsider: #iPhone12 can act as 5GHz Wi-Fi hotspot, boon for 5G https://t.co/f4xx7cwwRl https://t.co/nqOA5MShed'",Tue Oct 27 04:18:03 +0000 2020
295,TCF_Kanagawa,b'iPad\n\n\n\n\n\nDMHP\nhttps://t.co/WQEiFJlkU6 https://t.co/wrDybmtmpA',Tue Oct 27 04:18:26 +0000 2020
296,AppleRTweet,b'RT @TCF_Kanagawa: iPad\n\n\n\n\n\nDMHP\nhttps://t.co/WQEiFJlkU6\n\n#',Tue Oct 27 04:18:28 +0000 2020
297,g_xdd7,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:18:31 +0000 2020
298,2oOoiii,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:18:33 +0000 2020
299,HollieJ02623443,b'RT @JonFreier: Its about that time  The #iPhone12 is available in @TMobile stores this Friday and I want to gift 5 of my followers w/ a',Tue Oct 27 04:18:35 +0000 2020
300,THINKTECH88,b'#  #_  \n\n          # #AirPods_Pro \n\n https://t.co/ePrGQxOzKe',Tue Oct 27 04:19:00 +0000 2020
301,au_ktagata,b'#iPhone12 iPhone12pro #\nauiPhone\n\n101621:00\n\n\n\n https://t.co/CKaEsVr9h6',Tue Oct 27 04:19:00 +0000 2020
302,cinderellangek,b'RT @XavierNaxa: Isu kosmetik yang tidak berkesudahan sedangkan pengguna membayar pada nilai yang tinggi untuk sebuah telefon pintar.\n\nSteve',Tue Oct 27 04:19:37 +0000 2020
303,iPhonei52169871,b'iPhone12 Pro 128GB https://t.co/Tq3M4OmTZ4',Tue Oct 27 04:19:39 +0000 2020
304,portugahun,b'RT @ATTexplore: Spread the word for the new iPhone 12 Pro for a chance to win s $300 Reward Card!\n\nRT or reply to this post by 10/26/20\nInc',Tue Oct 27 04:19:50 +0000 2020
305,heisniiafro_,b'RT @igoodsghana: These are the official battery sizes and RAM of the new iPhone 12 series lineup.\n \n#Apple #iPhone12 #iPhone12Pro #IGoodsGh',Tue Oct 27 04:19:53 +0000 2020
306,rr9jam,b'RT @ZainKSA:    iPhone 12    5G \n    \n    \n     5G   4',Tue Oct 27 04:19:56 +0000 2020
307,leopamikan,b'docomoiPhone12pro\n#docomo \n#iPhone12Pro',Tue Oct 27 04:20:07 +0000 2020
308,yashs_harma,b'RT @UrAvgConsumer: Giving away some of the best fast charging accessories for the new #iPhone12! RT and follow@AnkerOfficialfor a chance',Tue Oct 27 04:20:07 +0000 2020
309,portugahun,b'@ATTexplore Find it https://t.co/BcNJX8TAeZ #iPhone12Pro #attexplore #Sweepstakes \n\nThank you for this awesome opportunity!!! ',Tue Oct 27 04:20:28 +0000 2020
310,Natasha73943592,b'Parcipate free iphone 12 win competation. Submit your gamil account and participant the competation. If your luck i https://t.co/PmDb9vG9ii',Tue Oct 27 04:20:45 +0000 2020
311,CorreyHope,"b""RT @iblason:  IPHONE 12 PRO MAX GIVEAWAY  Here's how to enter: \n\n1 Enter our official giveaway on Gleam: https://t.co/71aEecAocx\n2 Ra""",Tue Oct 27 04:20:57 +0000 2020
312,Ow3HqHEo5Ud3OEa,b'!\n\nAppleMaciPhone https://t.co/K7rW9r4pRb \n\n#iPhone12 \n #iPhone12Pro \n#',Tue Oct 27 04:21:01 +0000 2020
313,kinggold24,b'This is dope',Tue Oct 27 04:21:15 +0000 2020
314,Ze_Hun,b'RT @AirpodsUsers:    #iPhone12 #iPhone12Pro \npreorder   6  \nwalk-in    13  ',Tue Oct 27 04:21:19 +0000 2020
315,MEscape_photo,b'RT @MEscape_photo: iPhone12Pro\n#iPhone12pro #apple https://t.co/m0rUqmsu3M',Tue Oct 27 04:21:26 +0000 2020
316,Sl_ikebukuro,b'\n\n #ketespade  \n#iPhone12 #iPhone12pro \n\n\n\nkatespade https://t.co/yGAZSFca1F',Tue Oct 27 04:21:54 +0000 2020
317,maxsonyte,b'iPhone 12 Pro: Dark Mode with Max Screen Brightness reveals a negative display result... it reddens at edges of ele https://t.co/x7LYfdl2L8',Tue Oct 27 04:21:56 +0000 2020
318,turu_san1535,b'RT @ndahoFischers: \n\n#iPhone12Pro \n\n# https://t.co/uNdFhJU8nk',Tue Oct 27 04:22:26 +0000 2020
319,yiroalberto,b'RT @Verownika: iPhone 12 Pro VS iPhone 11 Pro  \nSe nota muchsimo la deteccin de escenas y las mejoras en el 12 Pro  \nFoto 1 #iPhone12Pr',Tue Oct 27 04:22:39 +0000 2020
